Formato,Zona,Distrito,Suc SAP,Sucursal,Calle,Colonia,Municipio,Estado,Ciudad,CP,var_ventas,var_ov,var_ticket,month,latitud,longitud
Devlyn,Metropolitana,Distrito 2,A308,PUEBLA ANGELOPOLIS,BLVD DEL NIÑO POBLAMO,La Cima,Puebla,Puebla,Heroica Puebla de Zaragoza,72197,9.3,10.5,-1.1,Febrero,19.0437196,-98.1981486
Coppel,Centro,Distrito 5,A621,COPPEL DIAS ORDAZ (IRAPUATO),BLVD DIAZ ORDAZ,Irapuato Centro,Irapuato,Guanajuato,Irapuato,36500,-2.7,2.7,-5.3,Febrero,20.678506019089312,-101.34544632162441
Sears,Noroeste,Distrito 4,B298,SEARS FORUM CULIACAN,BLVD DIEGO VALADEZ RIOS,Lago Tres Ríos,Culiacán,Sinaloa,Culiacán Rosales,80027,-9.0,12.8,-19.3,Febrero,24.7978965,-107.393395
Devlyn,Noreste,Distrito 1,A732,GALERIAS ZACATECAS,BLVD EL BOTE,Lázaro Cárdenas,Zacatecas,Zacatecas,Zacatecas,98040,8.5,-21.9,38.9,Febrero,22.7753891,-102.5722706
Sears,Noreste,Distrito 1,B313,SEARS ZACATECAS,BLVD EL BOTE,Lázaro Cárdenas,Zacatecas,Zacatecas,Zacatecas,98040,42.2,-6.8,52.5,Febrero,22.7753891,-102.5722706
Devlyn,Noroeste,Distrito 3,A887,NOGALES MALL,BLVD EL GRECO,Luis Donaldo Colosio,Nogales,Sonora,Heroica Nogales,84066,9.7,0.6,9.0,Febrero,31.3285057,-110.9450472
Devlyn,Noreste,Distrito 5,A470,CIMACO SALTILLO,BLVD EULALIO GUTIERREZ TREVIÑO,Privada de San Javier,Saltillo,Coahuila de Zaragoza,Saltillo,25010,13.0,42.9,-20.9,Febrero,25.4230425,-100.9927509
Devlyn,Centro,Distrito 6,B820,ALDEA (ALAIA)  GUANAJUATO,BLVD EUQUERIO GUERRERO,Marfil Centro,Guanajuato,Guanajuato,Marfil,36250,-9.3,1.4,-10.6,Febrero,20.9942943,-101.2883689
Sears,Noreste,Distrito 5,B293,SEARS PASEO DURANGO,BLVD FELIPE PESCADOR,Real del Prado,Durango,Durango,Victoria de Durango,34080,-28.4,-23.5,-6.4,Febrero,24.022008,-104.654741
Devlyn,Noreste,Distrito 5,A770,PASEO DURANGO,BLVD FELIPE PESCADOR,Victoria de Durango Centro,Durango,Durango,Victoria de Durango,34000,-11.1,-12.0,1.0,Febrero,24.03540696419662,-104.65880897690253
Devlyn,Metropolitana,Distrito 2,A821,FORJADORES,BLVD FORJADORES,Sanctorum,Cuautlancingo,Puebla,Cuautlancingo,72730,-32.2,-47.4,29.0,Febrero,19.119366,-98.2491623581376
Devlyn,Noroeste,Distrito 3,A872,SORIANA FORJADORES,BLVD FORJADORES,Tecnológico,La Paz,Baja California Sur,La Paz,23050,34.1,29.2,3.8,Febrero,24.1619948,-110.3158532
Sears,Noroeste,Distrito 3,B316,SEARS LA PAZ FORJADORES,BLVD FORJADORES DE SUDCALIFORNIA,Tecnológico,La Paz,Baja California Sur,La Paz,23050,-2.9,17.5,-17.4,Febrero,24.1619948,-110.3158532
Devlyn,Noroeste,Distrito 2,B424,CD. DELICIAS SORIANA,BLVD GOMEZ MORIN,El Álamo,Delicias,Chihuahua,Delicias,33070,18.5,24.8,-5.0,Febrero,28.1227078,-105.46848950381103
Sears,Noroeste,Distrito 1,B317,SEARS CARRUSEL,BLVD GUSTAVO DIAZ ORDAZ,Manuel Paredes II,Tijuana,Baja California,Tijuana,22610,23.5,29.7,-4.7,Febrero,32.5317397,-117.019529
Devlyn,Noroeste,Distrito 1,B001,TIJUANA PLAZA CARRUSEL,BLVD GUSTAVO DIAZ ORDAZ,Rincón de Otay,Tijuana,Baja California,Tijuana,22450,-32.0,-22.8,-11.9,Febrero,32.5317397,-117.019529
Devlyn,Noreste,Distrito 5,B896,PASEO MONCLOVA,BLVD HAROLD PAPE,Estancias de San Juan Bautista,Monclova,Coahuila de Zaragoza,Monclova,25733,-4.8,29.3,-26.4,Febrero,26.8792399,-101.19923358589679
Devlyn,Noreste,Distrito 5,B907,CIMACO PASEO MONCLOVA,BLVD HAROLD R. PAPE,Estancias de San Juan Bautista,Monclova,Coahuila de Zaragoza,Monclova,25733,3.0,4.9,-1.8,Febrero,26.8792399,-101.19923358589679
Devlyn,Metropolitana,Distrito 2,A759,GALERIAS SERDAN,BLVD HERMANOS SERDAN,Villa Posadas,Puebla,Puebla,Heroica Puebla de Zaragoza,72060,-8.3,-29.0,29.1,Febrero,19.0437196,-98.1981486
Devlyn,Metropolitana,Distrito 2,A706,PUEB. PLAZA DORADA,BLVD HEROES DEL 5 DE MAYO,Anzures,Puebla,Puebla,Heroica Puebla de Zaragoza,72530,19.3,4.7,14.0,Febrero,19.0437196,-98.1981486
Devlyn,Metropolitana,Distrito 2,A925,PUEBLA PLAZA SAN PEDRO,BLVD HEROES DEL 5 DE MAYO,Las Hadas Mundial 86,Puebla,Puebla,Heroica Puebla de Zaragoza,72070,-23.7,-8.5,-16.6,Febrero,19.0437196,-98.1981486
Devlyn,Noreste,Distrito 5,A739,TORREON PLAZA 4 CAMINOS,BLVD INDEPENDENCIA,Navarro,Torreón,Coahuila de Zaragoza,Torreón,27010,2.4,-10.1,14.0,Febrero,25.542698,-103.410512
Coppel,Noroeste,Distrito 2,A657,COPPEL INDEPENDEN,BLVD INDEPENDENCIA,Parque Industrial Los Bravos,Juárez,Chihuahua,Juárez,32575,-18.5,-31.8,19.5,Febrero,31.7372575,-106.485655
Devlyn,Noroeste,Distrito 1,A891,MACROPLAZA INSURGENTES TIJUANA,BLVD INSURGENTES,Puerta del Río,Tijuana,Baja California,Tijuana,22226,-1.0,-5.5,4.7,Febrero,32.5317397,-117.019529
Devlyn,Noroeste,Distrito 1,B768,MACRO PLAZA TIJUANA II,BLVD INSURGENTES,Río Tijuana 3a Etapa,Tijuana,Baja California,Tijuana,22226,11.4,10.2,1.1,Febrero,32.5317397,-117.019529
Coppel,Noroeste,Distrito 4,B932,COPPEL EXPLANADA CULIACAN,BLVD JESUS KUMATE RODRIGUEZ,Las Flores,Culiacán,Sinaloa,Culiacán Rosales,80104,47.5,-25.0,96.7,Febrero,24.7978965,-107.393395
Devlyn,Noroeste,Distrito 4,B871,EXPLANADA CULIACAN,BLVD JESUS KUMATE RODRIGUEZ,Las Flores,Culiacán,Sinaloa,Culiacán Rosales,80104,77.2,52.6,16.1,Febrero,24.7978965,-107.393395
Devlyn,Noroeste,Distrito 4,A750,FORUM CULIACAN,BLVD JOSE DIEGO VALADES RIOS,Cuauhtémoc,Culiacán,Sinaloa,Culiacán Rosales,80027,9.1,-15.4,28.9,Febrero,24.7978965,-107.393395
Devlyn,Noreste,Distrito 1,A829,AGUASCALIENTES VILLASUNCION,BLVD JOSE MA. CHAVEZ,Agricultura,Aguascalientes,Aguascalientes,Aguascalientes,20234,31.3,-2.8,35.1,Febrero,21.880487,-102.2967195
Devlyn,Centro,Distrito 6,A307,LEON PLAZA MAYOR,BLVD JUAN A. TORRES,Lomas del Campestre,León,Guanajuato,León de los Aldama,37150,1.5,-8.3,10.7,Febrero,21.121965,-101.6829766
Devlyn,Centro,Distrito 6,B038,GALERIAS LAS TORRES LEON,BLVD JUAN ALONSO DE TORRES,San José del Consuelo,León,Guanajuato,León de los Aldama,37200,-28.3,-23.4,-6.5,Febrero,21.121965,-101.6829766
Devlyn,Noroeste,Distrito 1,A764,GALERIAS DEL VALLE,BLVD LAZARO CARDENAS,El Porvenir,Mexicali,Baja California,Mexicali,21220,3.8,-7.0,11.5,Febrero,32.6405247,-115.474899
Devlyn,Noroeste,Distrito 1,A827,TIJUANA PLAZA OTAY,BLVD LAZARO CARDENAS,Mesa de Otay,Tijuana,Baja California,Tijuana,22430,68.6,26.3,33.5,Febrero,32.51475775,-116.96240415
Devlyn,Noreste,Distrito 2,B011,POZA RICA PLAZA KRYSTAL,BLVD LAZARO CARDENAS,Morelos,Poza Rica de Hidalgo,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,93340,3.4,-12.8,18.6,Febrero,20.53116074251807,-97.46979937504445
Devlyn,Noroeste,Distrito 1,A886,MEXICALI PLAZA NUEVA,BLVD LAZARO CARDENAS,Pimsa Ii,Mexicali,Baja California,Mexicali,21397,35.4,-10.5,51.3,Febrero,32.6405247,-115.474899
Coppel,Noreste,Distrito 2,A594,COPPEL CARDENAS (POZA RICA),BLVD LAZARO CARDENAS DEL RIO,Santa Emilia,Poza Rica de Hidalgo,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,93210,-13.2,-29.5,23.1,Febrero,20.537657449999998,-97.44512479987276
Devlyn,Noroeste,Distrito 3,A757,PUERTO PARAISO,BLVD LAZARO CARDENAS LOCAL 36,Plaza Bonita,Los Cabos,Baja California Sur,Cabo San Lucas,23450,-10.0,-18.2,10.0,Febrero,22.8938884,-109.92006
Coppel,Centro,Distrito 5,A522,COPPEL ADOLFO LOPEZ MATEOS (CELAYA),BLVD LOPEZ MATEOS,Celaya Centro,Celaya,Guanajuato,Celaya,38000,-23.0,-23.9,1.1,Febrero,20.51970235,-100.81386995
Devlyn,Noreste,Distrito 1,B427,SORIANA ZACATECAS,BLVD LOPEZ PORTILLO,3 Cruces Infonavit,Zacatecas,Zacatecas,Zacatecas,98064,-7.4,-0.8,-6.7,Febrero,22.7753891,-102.5722706
Coppel,Noroeste,Distrito 3,A593,COPPEL NOGALES,BLVD LUIS DONALDO COLOSIO,El Greco,Nogales,Sonora,Heroica Nogales,84066,11.5,-16.8,34.0,Febrero,31.3285057,-110.9450472
Devlyn,Noroeste,Distrito 3,A999,SORIANA NOGALES,BLVD LUIS DONALDO COLOSIO,Heroica Nogales Centro,Nogales,Sonora,Heroica Nogales,84000,30.2,17.5,10.8,Febrero,31.3285057,-110.9450472
Devlyn,Centro,Distrito 4,A900,GRAN PATIO PACHUCA,BLVD LUIS DONALDO COLOSIO KM 7.7,16 de Enero,Pachuca de Soto,Hidalgo,Pachuca de Soto,42064,-18.2,5.4,-22.4,Febrero,20.10451,-98.78892237167076
Sears,Centro,Distrito 4,B308,SEARS PACHUCA,BLVD LUIS DONALDO COLOSIO KM 77,Colinas de Plata,Mineral de la Reforma,Hidalgo,Mineral de la Reforma,42186,-9.2,-15.4,7.3,Febrero,20.06063885,-98.73057242363191
Devlyn,Sur,Distrito 3,B148,CHEDRAUI PARAISO,BLVD MANUEL ANTONIO ROMERO ZURITA,Francisco I. Madero (Madero),Paraíso,Tabasco,Paraíso,86600,21.7,-12.9,39.7,Febrero,18.362305499999998,-93.18835870012157
Devlyn,Sur,Distrito 5,B437,SORIANA MINATITLAN,BLVD MANUEL AVILA CAMACHO,Cuauhtémoc,Minatitlán,Veracruz de Ignacio de la Llave,Minatitlán,96880,16.5,-2.0,18.9,Febrero,17.992773,-94.5567103
Devlyn,Centro,Distrito 1,A316,PARQUE TOREO,BLVD MANUEL AVILA CAMACHO,Lomas de Sotelo,Naucalpan de Juárez,Estado de México,Naucalpan de Juárez,53390,-9.4,-26.3,23.0,Febrero,19.4788356,-99.2327986
Devlyn,Centro,Distrito 1,A113,MUNDO E,BLVD MANUEL ÁVILA CAMACHO,Bosques de México,Tlalnepantla de Baz,Estado de México,Tlalnepantla de Baz,54050,-44.9,-42.8,-3.8,Febrero,19.546490249999998,-99.1899352247449
Devlyn,Metropolitana,Distrito 5,A853,PLAZA SENDERO TOLUCA,BLVD MIGUEL ALEMAN,Barrio San Gabriel,Toluca,Estado de México,Toluca de Lerdo,50200,5.2,3.0,2.1,Febrero,19.292545,-99.6569007
Devlyn,Noreste,Distrito 5,B243,DEVLYN SORIANA LAS ROSAS,BLVD MIGUEL ALEMAN,Las Rosas,Gómez Palacio,Durango,Gómez Palacio,35090,-49.0,-33.3,-23.5,Febrero,25.5732473,-103.494779
Sears,Noreste,Distrito 5,B284,GOMEZ PALACIO SEARS,BLVD MIGUEL ALEMAN,Valle Campestre,Gómez Palacio,Durango,Gómez Palacio,35080,17.2,-1.5,18.9,Febrero,25.5732473,-103.494779
Devlyn,Centro,Distrito 3,A303,CERVANTES SAAVEDRA,BLVD MIGUEL DE CERVANTES SAAVEDRA,Granada,Miguel Hidalgo,Ciudad de México,Ciudad de México,11520,-10.8,1.0,-11.7,Febrero,19.441012869109304,-99.1968752165044
Devlyn,Centro,Distrito 3,A730,DEVLYN CHEDRAUI POLANCO,BLVD MIGUEL DE CERVANTES SAAVEDRA,Irrigación,Miguel Hidalgo,Ciudad de México,Ciudad de México,11500,5.4,-7.7,14.2,Febrero,19.441314606845022,-99.21050545237344
Devlyn,Noroeste,Distrito 5,A909,PLAZA MANZANILLO,BLVD MIGUEL DE LA MADRID,La Punta,Manzanillo,Colima,Manzanillo,28867,-26.9,-18.9,-9.8,Febrero,19.060831530539815,-104.29028614451188
Devlyn,Noroeste,Distrito 5,B636,MARINA MANZANILLO,BLVD MIGUEL DE LA MADRID,Villa Coral,Manzanillo,Colima,Manzanillo,28869,-74.9,-73.0,-7.2,Febrero,19.0506256,-104.3159957
Devlyn,Centro,Distrito 4,A942,PATIO  TULANCINGO,BLVD MIGUEL HIDALGO,Santa Clara,Tulancingo de Bravo,Hidalgo,Tulancingo,43642,5.8,11.0,-4.6,Febrero,20.0839585,-98.3635381
Devlyn,Noroeste,Distrito 3,A973,HERMOSILLO BACHOCO,BLVD MORELOS,La Ventana,Hermosillo,Sonora,Hermosillo,83148,-20.0,5.1,-23.9,Febrero,29.0948207,-110.9692202
Devlyn,Noreste,Distrito 5,A779,GALERIAS SALTILLO,BLVD NAZARIO ORTIZ,Residencial Los Parques,Saltillo,Coahuila de Zaragoza,Saltillo,25279,11.0,11.0,0.0,Febrero,25.4230425,-100.9927509
Devlyn,Metropolitana,Distrito 2,B417,TLAXCALA SORIANA,BLVD OCOTLAN,Ocotlán,Tlaxcala,Tlaxcala,Tlaxcala de Xicohténcatl,90100,2.0,-9.2,12.3,Febrero,19.3167101,-98.2386138
Sears,Noroeste,Distrito 1,B315,SEARS RIO TIJUANA,BLVD PASEO DE LOS HEROES,Zona Urbana Río Tijuana,Tijuana,Baja California,Tijuana,22010,5.7,-18.0,28.9,Febrero,32.5317397,-117.019529
Devlyn,Noroeste,Distrito 1,A716,TIJUANA PLAZA RIO,BLVD PASEO DE LOS HEROES,Zona Urbana Río Tijuana,Tijuana,Baja California,Tijuana,22010,17.2,13.8,3.0,Febrero,32.5317397,-117.019529
Devlyn,Noroeste,Distrito 1,A744,TIJUANA PLAZA RIO II,BLVD PASEO DE LOS HEROES,Zona Urbana Río Tijuana,Tijuana,Baja California,Tijuana,22010,23.4,15.0,7.3,Febrero,32.5317397,-117.019529
Devlyn,Noroeste,Distrito 4,B933,CIMACO CULIACAN,BLVD PEDRO INFANTE,Portales Del Country,Culiacán,Sinaloa,Culiacán Rosales,80100,8.2,17.3,-7.7,Febrero,24.7978965,-107.393395
Devlyn,Centro,Distrito 4,A707,QUERETARO PLAZA DEL PARQUE,BLVD PROL. CORREGIDORA NTE,Álamos 3a Sección,Querétaro,Querétaro,Santiago de Querétaro,76160,-28.6,-25.4,-4.3,Febrero,20.5922997,-100.3917424
Devlyn,Noroeste,Distrito 5,A311,ANDARES GUADALAJARA,BLVD PUERTA DE HIERRO,Puerta de Hierro,Zapopan,Jalisco,Zapopan,45116,-6.9,-28.6,30.3,Febrero,20.71123837324243,-103.41698793080897
Devlyn,Noreste,Distrito 2,B432,SORIANA ALTAMIRA,BLVD PUERTO INDUSTRIAL,Altamira Centro,Altamira,Tamaulipas,Altamira,89600,-16.4,-27.9,16.0,Febrero,22.5630208,-98.11651838883341
Devlyn,Metropolitana,Distrito 4,A705,GALERIAS CHILPANCINGO,BLVD RENE JUAREZ CISNEROS,Balcones de Tepango,Chilpancingo de los Bravo,Guerrero,Chilpancingo de los Bravo,39095,-28.3,-25.4,-3.9,Febrero,17.3919748,-99.7428629297313
Devlyn,Noreste,Distrito 3,A982,PLAZA CADEREYTA,BLVD REVOLUCION,Cadereyta Jiménez Centro,Cadereyta Jiménez,Nuevo León,Cadereyta Jiménez,67480,-22.5,-20.0,-3.2,Febrero,25.517336999999998,-99.87117351720661
Devlyn,Noroeste,Distrito 4,A960,LOS MOCHIS PLAZA FIESTA,BLVD ROSALES Y ROSENDO G CASTRO,Primer Cuadro (Centro),Ahome,Sinaloa,Los Mochis,81200,-13.8,-34.8,32.2,Febrero,25.7928058,-108.990188
Devlyn,Noroeste,Distrito 3,A871,HERMOSILLO PLAZA DEL SOL,BLVD SOLIDARIDAD,Nueva Palmira Residencial,Hermosillo,Sonora,Hermosillo,83170,-21.1,-26.3,7.1,Febrero,29.0948207,-110.9692202
Devlyn,Noreste,Distrito 2,B838,PLAZA CAMPESTRE CD VICTORIA,BLVD TAMAULIPAS,San Ángel,Victoria,Tamaulipas,Ciudad Victoria,87027,-10.8,-29.4,26.4,Febrero,23.7389846,-99.1441352
Devlyn,Metropolitana,Distrito 5,A310,METEPEC PLAZA GALERIAS,BLVD TOLUCA IXTAPAN NTE,San Miguel,Metepec,Estado de México,Metepec,52140,-16.1,-15.8,-0.4,Febrero,19.25113375,-99.5937281303492
Coppel,Centro,Distrito 4,A585,COPPEL HIDALGO (TULA),BLVD TULA ITURBIDE,Centro,Tula de Allende,Hidalgo,Tula de Allende,42800,-13.1,-1.7,-11.6,Febrero,20.048948699999997,-99.37295616011426
Sears,Centro,Distrito 6,B283,LEON SEARS PLAZA MAYOR,BLVD VALLE DEL CAMPESTRE,Valle del Campestre,León,Guanajuato,León de los Aldama,37150,-0.1,7.7,-7.2,Febrero,21.121965,-101.6829766
Sears,Noreste,Distrito 1,B306,SEARS ALTARIA,BLVD ZACATECAS,Trojes de Alonso,Aguascalientes,Aguascalientes,Aguascalientes,20116,13.6,0.5,13.0,Febrero,21.880487,-102.2967195
Devlyn,Sur,Distrito 1,A778,GALERIAS MERIDA,CALLE 3,Revolución (Cordemex),Mérida,Yucatán,Mérida,97110,9.1,5.0,4.0,Febrero,20.9670759,-89.6237402
Devlyn,Sur,Distrito 1,A318,ALTA BRISA MALL MERIDA,CALLE 7,Altabrisa,Mérida,Yucatán,Mérida,97130,-6.5,-9.4,3.2,Febrero,20.9670759,-89.6237402
Sears,Sur,Distrito 1,B310,SEARS ALTABRISA,CALLE 7,Vista Alegre Norte,Mérida,Yucatán,Mérida,97130,-6.3,-28.8,31.7,Febrero,20.9670759,-89.6237402
Coppel,Sur,Distrito 1,B656,COPPEL HENEQUEN YUCATAN,CALLE 18,Centro Umán,Umán,Yucatán,Umán,97390,81.2,34.7,34.5,Febrero,20.8471315,-89.76791377224616
Devlyn,Sur,Distrito 1,A736,MERIDA PLAZA LAS AMERICAS,CALLE 21,Hacienda Inn,Mérida,Yucatán,Mérida,97229,25.9,2.0,23.5,Febrero,20.9670759,-89.6237402
Sears,Sur,Distrito 1,B930,SEARS MERIDA,CALLE 21,Miguel Hidalgo,Mérida,Yucatán,Mérida,97220,13.4,-8.0,23.2,Febrero,20.9670759,-89.6237402
Coppel,Sur,Distrito 1,B723,COPPEL TICUL,CALLE 21,Ticul Centro,Ticul,Yucatán,Ticul,97860,-11.5,-9.1,-2.7,Febrero,20.36438225,-89.5543068153996
Devlyn,Sur,Distrito 1,A320,CHAPUR GRAN MERIDA,CALLE 31,Privada Nuevo México,Mérida,Yucatán,Mérida,97125,5.6,4.3,1.3,Febrero,20.9670759,-89.6237402
Coppel,Sur,Distrito 1,A574,COPPEL MONTE DE PIEDAD (MERDA),CALLE 58,Jardines de San Sebastian,Mérida,Yucatán,Mérida,97000,3.3,-9.2,13.8,Febrero,20.9670759,-89.6237402
Devlyn,Sur,Distrito 1,A921,MERIDA CENTRO,CALLE 58,Jardines de San Sebastian,Mérida,Yucatán,Mérida,97000,-1.2,37.1,-28.0,Febrero,20.9670759,-89.6237402
Sears,Sur,Distrito 1,B276,SEARS MERIDA GRAN PLAZA,CALLE 60,Plan de Ayala,Mérida,Yucatán,Mérida,97118,-31.5,-15.3,-19.1,Febrero,20.9670759,-89.6237402
Devlyn,Sur,Distrito 1,A321,CHAPUR II GRAN MERIDA II,CALLE 63 X 45 Y 46,Jardines de San Sebastian,Mérida,Yucatán,Mérida,97000,57.1,-18.0,91.7,Febrero,20.9670759,-89.6237402
Devlyn,Noroeste,Distrito 1,B862,PLAZA SAN PEDRO MEXICALI,CALZ CETYS,Rivera,Mexicali,Baja California,Mexicali,21259,15.9,31.0,-11.5,Febrero,32.6405247,-115.474899
Sears,Metropolitana,Distrito 3,B275,COAPA SEARS,CANAL DE MIRAMONTES,Residencial Miramontes,Tlalpan,Ciudad de México,Ciudad de México,14300,7.0,-15.0,26.0,Febrero,19.30357650031654,-99.12454343752572
Devlyn,Metropolitana,Distrito 3,A305,GALERIAS COAPA,CANAL DE MIRAMONTES,Residencial Miramontes,Tlalpan,Ciudad de México,Ciudad de México,14300,-18.0,-5.8,-12.9,Febrero,19.30357650031654,-99.12454343752572
Devlyn,Metropolitana,Distrito 2,A832,GRAN PATIO TLAXCALA,CARR APIZACO - PUEBLA,Jesús,Apetatitlán de Antonio Carvajal,Tlaxcala,Apetatitlán de Antonio Carvajal,90610,7.7,7.0,0.7,Febrero,19.3505173,-98.19120205454091
Devlyn,Noreste,Distrito 3,A024,ESFERA MONTERREY,CARR CARRETERA NACIONAL,Cerradas De Valle Alto Residencial,Monterrey,Nuevo León,Monterrey,64984,-30.1,-21.5,-11.0,Febrero,25.6802019,-100.315258
Devlyn,Centro,Distrito 4,A313,ANTEA LIFESTYLE QUERETARO,CARR CARRETERA QUERÉTARO - SAN LUIS POTOSÍ,Palmares,Querétaro,Querétaro,Santiago de Querétaro,76127,-11.1,-14.9,4.5,Febrero,20.5922997,-100.3917424
Coppel,Noreste,Distrito 1,A601,COPPEL LOS PINOS (S.L.P),CARR CARRETERA SAN LUIS - RIOVERDE,Jardines del Valle,Soledad de Graciano Sánchez,San Luis Potosí,Soledad de Graciano Sánchez,78437,6.2,17.5,-9.6,Febrero,22.297055450000002,-100.86719560926427
Devlyn,Noreste,Distrito 1,A918,CITADINA SLP,CARR CARRETERA SAN LUIS POTOSI - MATEHUALA,Soledad De Graciano Sánchez Centro,Soledad de Graciano Sánchez,San Luis Potosí,Soledad de Graciano Sánchez,78430,43.3,32.0,8.6,Febrero,22.297055450000002,-100.86719560926427
Coppel,Sur,Distrito 5,A699,COPPEL ACAYUCAN,CARR COATZACOALCOS A SALINA CRUZ KM. 62/480,Oluta,Oluta,Veracruz de Ignacio de la Llave,Oluta,96160,-17.1,-12.3,-5.4,Febrero,17.895933749999998,-94.90486831025073
Coppel,Sur,Distrito 5,A641,COPPEL 5 DE FEBRESO (SAN ANDRES TUXTLA),CARR COSTERA DEL GOLFO,San Pedro,San Andrés Tuxtla,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,95730,11.4,-7.5,20.4,Febrero,18.4633672,-95.19831533920046
Devlyn,Centro,Distrito 2,B140,PLAZA CENTELLA,CARR CUAUTITLAN TULTEPEC,Dos Ríos Primera Sección,Cuautitlán,Estado de México,Cuautitlán,54850,23.0,10.9,11.0,Febrero,19.705518249999997,-99.16662568774402
Devlyn,Metropolitana,Distrito 1,B003,CC EL CORTIJO IXTAPALUCA,CARR FEDERAL MEXICO-CUAUTLAKM 37,Santa Bárbara,Ixtapaluca,Estado de México,Ixtapaluca,56538,-3.7,4.1,-7.4,Febrero,19.32929,-98.80827450406431
Sears,Sur,Distrito 6,B303,SEARS PLAZA LAS AMERICAS XALAPA,CARR FEDERAL XALAPA-VERACRUZ KM 2.5,Rubí Ánimas,Xalapa,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,91193,11.2,17.9,-5.7,Febrero,19.5408338,-96.9146374
Devlyn,Sur,Distrito 6,A763,PLAZA LAS AMERICAS XALAPA,CARR FEDERAL XALAPA-VERACRUZ KM 25,Villa Animas,Xalapa,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,91198,-7.1,-6.9,-0.2,Febrero,19.5408338,-96.9146374
Devlyn,Centro,Distrito 2,B744,DEVLYN HUEHUETOCA,CARR JOROBAS-TULA,Huehuetoca,Huehuetoca,Estado de México,Tezoyuca,54680,-5.8,-21.0,19.2,Febrero,19.5902244,-98.9079359
Devlyn,Metropolitana,Distrito 2,B816,GALERIAS TLAXCALA,CARR LIBRAMIENTO,San Sebastián Atlahapa,Tlaxcala,Tlaxcala,Tlaxcala de Xicohténcatl,90111,25.6,0.0,25.6,Febrero,19.3167101,-98.2386138
Devlyn,Noreste,Distrito 4,B139,PLAZA PERIFERICO,CARR LIBRE MONTERREY-REYNOSA,Valle Verde,Reynosa,Tamaulipas,Reynosa,88720,-13.0,-4.4,-9.0,Febrero,26.0907673,-98.2788191
Devlyn,Noroeste,Distrito 1,B730,TIJUANA SENDERO,CARR LIBRE TIJUANA,Fideicomiso el Florido,Tijuana,Baja California,Tijuana,22245,2.4,30.2,-21.3,Febrero,32.5317397,-117.019529
Devlyn,Noroeste,Distrito 1,B489,SUPERCENTER PABELLON GRAND,CARR LIBRE TIJUANA,Lepro,Playas de Rosarito,Baja California,Playas de Rosarito,22704,0.2,2.4,-2.1,Febrero,32.365166,-117.0557923
Devlyn,Noreste,Distrito 5,A897,SENDERO SALTILLO,CARR LOS GONZALEZ,Valle de Santa Elena,Saltillo,Coahuila de Zaragoza,Saltillo,25023,-10.2,-4.5,-6.0,Febrero,25.4230425,-100.9927509
Coppel,Noreste,Distrito 2,A592,Coppel Cd Valles,CARR MEXICO LAREDO,San Luis Poniente,Ciudad Valles,San Luis Potosí,Ciudad Valles,79082,22.8,-11.8,39.2,Febrero,22.075792399999997,-99.07337577278943
Devlyn,Centro,Distrito 2,B898,POWER CENTER TECAMAC,CARR MEXICO PACHUCA KM 36.5,Ampliación 5 de Mayo,Tecámac,Estado de México,Tecámac de Felipe Villanueva,55749,-17.8,-14.6,-3.8,Febrero,19.7115011,-98.968354
Sears,Sur,Distrito 6,B302,SEARS ALUMINIO,CARR MEXICO-JALAPA KM 4353,Valle Alto,Veracruz,Veracruz de Ignacio de la Llave,Veracruz,91697,-48.2,-52.7,9.5,Febrero,19.2003429,-96.1383572
Devlyn,Metropolitana,Distrito 5,B021,OUTLET LERMA,CARR MEXICO-TOLUCA KM,Lerma de Villada Centro,Lerma,Estado de México,Tezoyuca,52000,12.1,18.2,-5.1,Febrero,19.5902244,-98.9079359
Devlyn,Metropolitana,Distrito 3,B002,CHEDRAUI AJUSCO,CARR PICACHO AJUSCO,Héroes de Padierna,Tlalpan,Ciudad de México,Ciudad de México,14200,-9.3,11.9,-18.9,Febrero,19.4326296,-99.1331785
Devlyn,Noreste,Distrito 2,B856,GRAN PATIO POZA RICA,CARR POZA RICA - CAZONES,La Rueda,Poza Rica de Hidalgo,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,93306,-29.5,-13.2,-18.7,Febrero,20.537657449999998,-97.44512479987276
Devlyn,Noreste,Distrito 2,B415,TAMPICO SORIANA  AEROPUERTO,CARR TAMPICO-MANTE,Francisco Javier Mina,Tampico,Tamaulipas,Tampico,89318,48.8,5.6,40.9,Febrero,22.27010965,-97.89486735598555
Devlyn,Sur,Distrito 4,A906,PLAZA TAPACHULA,CARR TAPACHULA PUERTO MADERO KM 2.5,Ecológico las Hortensias,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ,Chiapas,Tapachula de Córdova y Ordóñez,30797,3.9,1.1,2.7,Febrero,14.9042905,-92.2609265
Coppel,Metropolitana,Distrito 5,A678,COPPEL PLAZA SANTIN,CARR TOLUCA,Barrio San Gabriel,Toluca,Estado de México,Toluca de Lerdo,50200,38.0,19.1,15.8,Febrero,19.292545,-99.6569007
